파일경로,파일명,제목,아티스트,연도,장르,추천장르,Spotify_인기도,Spotify_URL,검색_결과
/Users/mac/Downloads/djing/Charlie Puth - The Way I Am (Clean).mp3,Charlie Puth - The Way I Am (Clean).mp3,The Way I Am (Clean),Charlie Puth,2018.0,Pop / R&B,,65,https://open.spotify.com/track/6qNALlmZa1ESnCxJmXE1K9,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Moneybagg Yo - Motion God (Dirty).mp3,Moneybagg Yo - Motion God (Dirty).mp3,Motion God (Dirty),Moneybagg Yo,2023.0,Hip Hop / Trap / Gangsta / Hardcore,,59,https://open.spotify.com/track/4FpgCVHDfwcHQ17hJ9SyuL,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/OneRepublic ft Logic - Start Again (Clean).mp3,OneRepublic ft Logic - Start Again (Clean).mp3,Start Again (Clean),OneRepublic ft Logic,2018.0,Pop / Pop Rock / Hip Hop,,61,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Cardi B ft YG - She Bad (Dirty).mp3,Cardi B ft YG - She Bad (Dirty).mp3,She Bad (Dirty),Cardi B ft YG,2018.0,Hip Hop / Trap / Gangsta,,55,https://open.spotify.com/track/0CfmNX2TXk7yoJqHJiixnp,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Tyga & YG - Get Me Litt (Dirty).mp3,Tyga & YG - Get Me Litt (Dirty).mp3,Get Me Litt (Dirty),Tyga & YG,2023.0,Hip Hop / Trap / Party,,37,https://open.spotify.com/track/0vQkcuwAFnIuYmIQRCYNA8,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Justin Bieber ft Kehlani - Get Me (Clean).mp3,Justin Bieber ft Kehlani - Get Me (Clean).mp3,Get Me (Clean),Justin Bieber ft Kehlani,2020.0,Pop / R&B,,60,https://open.spotify.com/track/5VwwpU7KsLhgfbMEecedhJ,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/NF - HAPPY (Clean).mp3,NF - HAPPY (Clean).mp3,HAPPY (Clean),NF,2023.0,Hip Hop / Pop / Emo / Rap Rock,,75,https://open.spotify.com/track/3ZEno9fORwMA1HPecdLi0R,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Tinashe ft Tyga - Nasty XXX (Remix) (Dirty).mp3,Tinashe ft Tyga - Nasty XXX (Remix) (Dirty).mp3,Nasty XXX (Remix) (Dirty),Tinashe ft Tyga,2024.0,R&B / Pop / Trap / Hip Hop,,38,https://open.spotify.com/track/5OHxVP5lTk1ZdKEXORPyIA,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/Charlie Puth ft Jung Kook of BTS - Left And Right (Clean).mp3,Charlie Puth ft Jung Kook of BTS - Left And Right (Clean).mp3,Left and Right (Clean),Charlie Puth ft Jung Kook of BTS,2022.0,Pop / Dance / Electronic,,77,https://open.spotify.com/track/5Odq8ohlgIbQKMZivbWkEo,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Nicki Minaj ft Lil Uzi Vert - Everybody (Dirty).mp3,Nicki Minaj ft Lil Uzi Vert - Everybody (Dirty).mp3,Everybody (Dirty),Nicki Minaj ft Lil Uzi Vert,2023.0,Hip Hop / Trap / Pop,,69,https://open.spotify.com/track/5ZJGv7aGdIr9IGpxzSG18T,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Notorious B.I.G. - Going Back To Cali (Dirty).mp3,Notorious B.I.G. - Going Back To Cali (Dirty).mp3,Going Back To Cali (Dirty),Notorious B.I.G.,1997.0,Hip Hop / G-Funk,,8,https://open.spotify.com/track/4CSlv0Fh63aitQKoFQmUSz,발견 (유사도: 0.92)
/Users/mac/Downloads/djing/Rubi Rose - Wifey (Dirty).mp3,Rubi Rose - Wifey (Dirty).mp3,Wifey (Dirty),Rubi Rose,2022.0,Hip Hop / Trap,,46,https://open.spotify.com/track/76ytmgrGvCpzxzKJC3Q0nm,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Lil Wayne - Lokis Theme (Dirty).mp3,Lil Wayne - Lokis Theme (Dirty).mp3,Loki’s Theme (Dirty),Lil Wayne,2025.0,Hip Hop / Pop Rap / R&B / Rap Rock,,70,https://open.spotify.com/track/6qkmzDMwkFXDmuBt8x7wZp,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ne-Yo ft T.I. - One More (Dirty).mp3,Ne-Yo ft T.I. - One More (Dirty).mp3,One More (Dirty),Ne-Yo ft T.I.,2015.0,Hip Hop Soul / R&B,,29,https://open.spotify.com/track/53EjVdYqOsDOvs3jyJBoqo,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/DaBaby - U Da Type (Dirty).mp3,DaBaby - U Da Type (Dirty).mp3,U Da Type (Dirty),DaBaby,2024.0,Hip Hop / Trap,,44,https://open.spotify.com/track/1L6i33GPVfIMSFZtAiUQq9,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/RAYE - Genesis (Dirty).mp3,RAYE - Genesis (Dirty).mp3,Genesis (Dirty),RAYE,2024.0,R&B / Dance / Pop,,58,https://open.spotify.com/track/7CJhEUFMNrUWSwcOAqTzPT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Juiicy 2xs ft Lola Brooke - Yeah Yeah (Dirty).mp3,Juiicy 2xs ft Lola Brooke - Yeah Yeah (Dirty).mp3,Yeah Yeah (Dirty),Juiicy 2xs ft Lola Brooke,2023.0,Hip Hop / R&B,,26,https://open.spotify.com/track/6NTCBEmFHBlRGWbcHgHVcs,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Tory Lanez - Camera Phone (Lost Tapes 2018) (Dirty).mp3,Tory Lanez - Camera Phone (Lost Tapes 2018) (Dirty).mp3,Camera Phone (Lost Tapes 2018) (Dirty),Tory Lanez,2024.0,Hip Hop / R&B,,46,https://open.spotify.com/track/2m2lKWT3tc6LXArPnoORZp,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/Lil Kim ft Sisqo - How Many Licks (Dirty).mp3,Lil Kim ft Sisqo - How Many Licks (Dirty).mp3,How Many Licks (Dirty),Lil Kim ft Sisqo,2000.0,Hip Hop / R&B,,57,https://open.spotify.com/track/5jv3QxL0MFswzM1UJ2qQJM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/6IX9INE ft Tory Lanez - KIKA (Intro Dirty).mp3,6IX9INE ft Tory Lanez - KIKA (Intro Dirty).mp3,KIKA (Intro Dirty),6IX9INE ft Tory Lanez,2018.0,Hip Hop / Trap / Hardcore,,62,https://open.spotify.com/track/2gGyUF86bijvQyjcOcJxNw,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Shenseea ft Masicka - Hit & Run (Dirty).mp3,Shenseea ft Masicka - Hit & Run (Dirty).mp3,Hit & Run (Dirty),Shenseea ft Masicka,2024.0,Dancehall / Trap / Reggae,,68,https://open.spotify.com/track/0ZozwNxlrIRfBAhAibtM4M,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/ASAP Rocky - Goldie (Dirty).mp3,ASAP Rocky - Goldie (Dirty).mp3,Goldie (Dirty),ASAP Rocky,2012.0,Hip Hop / Trap / Cloud Rap,,67,https://open.spotify.com/track/31G9RaSaDOI2NWcpnIp734,발견 (유사도: 0.80)
/Users/mac/Downloads/djing/2pac ft Dr Dre & Roger Troutman - California Love (Dirty).mp3,2pac ft Dr Dre & Roger Troutman - California Love (Dirty).mp3,California Love (Dirty),2pac ft Dr Dre & Roger Troutman,1995.0,Hip Hop / G-Funk,,48,https://open.spotify.com/track/6ayeqYtOtwVhqVB6k6MKoh,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Shenseea - Waistline (Dirty).mp3,Shenseea - Waistline (Dirty).mp3,Waistline (Dirty),Shenseea,2023.0,Dancehall / Reggae / Pop,,46,https://open.spotify.com/track/1W8pwkDbdMBo1Whf4pkVLU,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Drake - Fake Love (Dirty).mp3,Drake - Fake Love (Dirty).mp3,Fake Love (Dirty),Drake,2016.0,Hip Hop / Pop,,73,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Mistah F.A.B. - Still Feelin' It (Dirty).mp3,Mistah F.A.B. - Still Feelin' It (Dirty).mp3,Still Feelin' It (Dirty),Mistah F.A.B.,2016.0,Hip Hop / Hyphy,,42,https://open.spotify.com/track/3CZ31XPvscItyfSNf1ox0M,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Bhad Bhabie ft Megan Thee Stallion - Bestie (Remix) (Dirty).mp3,Bhad Bhabie ft Megan Thee Stallion - Bestie (Remix) (Dirty).mp3,Bestie (Remix) (Dirty),Bhad Bhabie ft Megan Thee Stallion,2019.0,Hip Hop / Trap / Pop,,57,https://open.spotify.com/track/4lFBfri98nc9yDjQKVaQZ0,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Lil Wayne ft Doja Cat - Shimmy (Dirty).mp3,Lil Wayne ft Doja Cat - Shimmy (Dirty).mp3,Shimmy (Dirty),Lil Wayne ft Doja Cat,2020.0,Hip Hop / Pop / Trap,,50,https://open.spotify.com/track/2z4eJOcmzeopzffNpor4vt,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ciara ft Ludacris - Ride (Dirty).mp3,Ciara ft Ludacris - Ride (Dirty).mp3,Ride (Dirty),Ciara ft Ludacris,2010.0,R&B / Pop / Hip Hop,,60,https://open.spotify.com/track/3RJclnBV8g9mvHPtSzPf7c,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Crush - Click Like (Prod. by Crush) (Feat. Paul Blanco).mp3,Crush - Click Like (Prod. by Crush) (Feat. Paul Blanco).mp3,Click Like (Prod. by Crush) (Feat. Paul Blanco),Crush,2023.0,Soul / K-R&B,,51,https://open.spotify.com/track/3uzUBVCNTdVnmJMumFA4Ce,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/블라세 (BLASÉ) - Pop It (Remix) (Feat. 쿠기 & Hash Swan & 우원재).mp3,블라세 (BLASÉ) - Pop It (Remix) (Feat. 쿠기 & Hash Swan & 우원재).mp3,Pop It (Remix) (Feat. 쿠기 & Hash Swan & 우원재),블라세 (BLASÉ),2022.0,Hip Hop / K-Rap / Trap,,31,https://open.spotify.com/track/1cAmgjeeYnrXoRrwEr9Kjr,발견 (유사도: 0.42)
/Users/mac/Downloads/djing/50 Cent - Just A Lil Bit (Dirty).mp3,50 Cent - Just A Lil Bit (Dirty).mp3,Just A Lil Bit (Dirty),50 Cent,2014.0,Hip Hop / Gangsta Rap,,82,https://open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Bebe Rexha - Heart Wants What It Wants (Clean).mp3,Bebe Rexha - Heart Wants What It Wants (Clean).mp3,Heart Wants What It Wants (Clean),Bebe Rexha,2023.0,Pop / Dance-Pop / Electropop,,47,https://open.spotify.com/track/7rS4oy2qpJNULQAVgJQTun,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Coco Jones - Taste (Clean).mp3,Coco Jones - Taste (Clean).mp3,Taste (Clean),Coco Jones,2025.0,R&B / Soul,,59,https://open.spotify.com/track/158aKdyaVs7HS3OfDZHANh,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Polo G - Sorrys & Ferraris (Dirty).mp3,Polo G - Sorrys & Ferraris (Dirty).mp3,Sorrys & Ferraris (Dirty),Polo G,2024.0,Hip Hop / Trap,,54,https://open.spotify.com/track/0tCqfQ0MHZBYvsZ169ZnUM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/박재범 - All I Wanna Do (K) (Feat. Hoody & Loco).mp3,박재범 - All I Wanna Do (K) (Feat. Hoody & Loco).mp3,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,2016.0,Hip Hop / R&B / K-Pop,,63,https://open.spotify.com/track/2PcJoVkfjcbvoqBxV1Nj7y,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/Olivia Rodrigo - good 4 u (Dirty).mp3,Olivia Rodrigo - good 4 u (Dirty).mp3,good 4 u (Dirty),Olivia Rodrigo,2021.0,Pop / Punk / Rock,,86,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Megan Thee Stallion - Girls in the Hood.mp3,Megan Thee Stallion - Girls in the Hood.mp3,Girls in the Hood,Megan Thee Stallion,2020.0,Hip Hop / Trap / Hardcore,,62,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Babyfxce E ft Mello Buckzz - Tweakers (Dirty).mp3,Babyfxce E ft Mello Buckzz - Tweakers (Dirty).mp3,Tweakers (Dirty),Babyfxce E ft Mello Buckzz,2025.0,Hip Hop,,39,https://open.spotify.com/track/3rE6dXDTpUQKPENEYySRHr,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Tyga - Booty Dancer.mp3,Tyga - Booty Dancer.mp3,Booty Dancer,Tyga,2022.0,Hip Hop / Trap / Pop,,49,https://open.spotify.com/track/4qdHoLbbIDaaWytfsBK62p,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Macklemore & Ryan Lewis ft KRS One & DJ Premier - Buckshot (Dirty).mp3,Macklemore & Ryan Lewis ft KRS One & DJ Premier - Buckshot (Dirty).mp3,Buckshot (Dirty),Macklemore & Ryan Lewis ft KRS One & DJ Premier,2016.0,Hip Hop / Boom Bap / Jazz,,37,https://open.spotify.com/track/3YZh2uUAZukJOF3WzHxiJP,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/도끼 (Dok2) - In My Whip (Feat. 박재범 & Superbee & The Quiett).mp3,도끼 (Dok2) - In My Whip (Feat. 박재범 & Superbee & The Quiett).mp3,In My Whip (Feat. 박재범 & Superbee & The Quiett),도끼 (Dok2),2017.0,Hip Hop / K-Rap,,15,https://open.spotify.com/track/6ut6L02jr4LZUD9stmb3I2,발견 (유사도: 0.42)
/Users/mac/Downloads/djing/Pop Smoke ft Future - Mr. Jones (Dirty).mp3,Pop Smoke ft Future - Mr. Jones (Dirty).mp3,Mr. Jones (Dirty),Pop Smoke ft Future,2021.0,Hip Hop / Trap,,52,https://open.spotify.com/track/3Zg68ElzsOAHABZsfXlljo,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Fetty Wap ft Monty - Jugg (Dirty).mp3,Fetty Wap ft Monty - Jugg (Dirty).mp3,Jugg (Dirty),Fetty Wap ft Monty,2015.0,Hip Hop / Trap / Pop,,59,https://open.spotify.com/track/0W1OeXDPntUH0BeyJtE9UM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Nicki Minaj ft Jeremih - Favorite (Dirty).mp3,Nicki Minaj ft Jeremih - Favorite (Dirty).mp3,Favorite (Dirty),Nicki Minaj ft Jeremih,2014.0,Hip Hop / R&B / Pop,,61,https://open.spotify.com/track/1tQDPFyd6nU5QYSDxlDxJi,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Cherish ft Sean Paul - Do It To It (Clean).mp3,Cherish ft Sean Paul - Do It To It (Clean).mp3,Do It To It (Clean),Cherish ft Sean Paul,2006.0,Hip Hop / R&B,,80,https://open.spotify.com/track/20on25jryn53hWghthWWW3,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Migos - Is You Ready (From 'Mile 22').mp3,Migos - Is You Ready (From 'Mile 22').mp3,Is You Ready (From 'Mile 22'),Migos,2018.0,Hip Hop / Trap / Trap Metal,,48,https://open.spotify.com/track/6FwJj7uwhZ1vrBlDZvMLZk,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/Tyga - Antibody (Dirty).mp3,Tyga - Antibody (Dirty).mp3,Antibody (Dirty),Tyga,2020.0,Hip Hop / Trap,,25,https://open.spotify.com/track/4BwCPYfIUrQC75xpfXQ0va,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/Playboi Carti ft Kendrick Lamar - MOJO JOJO (Dirty).mp3,Playboi Carti ft Kendrick Lamar - MOJO JOJO (Dirty).mp3,MOJO JOJO (Dirty),Playboi Carti ft Kendrick Lamar,2025.0,Hip Hop / Cloud Rap,,73,https://open.spotify.com/track/3WRUvGqySBZC6RkB5c2w1S,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Brent Faiyaz & DJ Dahi ft Tyler, The Creator - Gravity (Dirty).mp3","Brent Faiyaz & DJ Dahi ft Tyler, The Creator - Gravity (Dirty).mp3",Gravity (Dirty),"Brent Faiyaz & DJ Dahi ft Tyler, The Creator",2021.0,R&B / Soul / Hip Hop,,72,https://open.spotify.com/track/3zakx7RAwdkUQlOoQ7SJRt,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Future & Metro Boomin ft Travis Scott - Cinderella (Dirty).mp3,Future & Metro Boomin ft Travis Scott - Cinderella (Dirty).mp3,Cinderella (Dirty),Future & Metro Boomin ft Travis Scott,2024.0,Hip Hop / Trap / Gangsta,,77,https://open.spotify.com/track/0hKtu53OlIFXVuYkZwcn3o,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Young Buck - Shorty Wanna Ride (Dirty).mp3,Young Buck - Shorty Wanna Ride (Dirty).mp3,Shorty Wanna Ride (Dirty),Young Buck,2004.0,Hip Hop / Gangsta Rap / Trap,,60,https://open.spotify.com/track/6Y9kdB2O0h9gq9y2vclsWT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/LPB Poody - I'm The One (Dirty).mp3,LPB Poody - I'm The One (Dirty).mp3,I'm The One (Dirty),LPB Poody,2021.0,Hip Hop / Trap,,40,https://open.spotify.com/track/6sClFHRYAKwhiRSfSOU27I,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Puff Daddy ft Mase - Can't Nobody Hold Me Down (Dirty).mp3,Puff Daddy ft Mase - Can't Nobody Hold Me Down (Dirty).mp3,Can't Nobody Hold Me Down (Dirty),Puff Daddy ft Mase,1997.0,Hip Hop / Pop Rap,,57,https://open.spotify.com/track/1EM23A621Z0QyTlWKu7T1l,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Kanye West ft Baby Keem & Travis Scott - Praise God (Clean).mp3,Kanye West ft Baby Keem & Travis Scott - Praise God (Clean).mp3,Praise God (Clean),Kanye West ft Baby Keem & Travis Scott,2021.0,Hip Hop / Trap / Experimental,,74,https://open.spotify.com/track/0WSEq9Ko4kFPt8yo3ICd6T,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Amelia Moore - love, marry, kill (Dirty).mp3","Amelia Moore - love, marry, kill (Dirty).mp3","love, marry, kill (Dirty)",Amelia Moore,2025.0,Pop,,58,https://open.spotify.com/track/33OStqVx8yvu6egc2WBt6F,발견 (유사도: 0.40)
/Users/mac/Downloads/djing/Trey Songz - Nobody Else But You (Dirty).mp3,Trey Songz - Nobody Else But You (Dirty).mp3,Nobody Else But You (Dirty),Trey Songz,2017.0,R&B / Pop,,59,https://open.spotify.com/track/1HOUzEsetdIPSpAgRPhZQt,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Yung Gravy ft Lil Keed - Mozzarella (Dirty).mp3,Yung Gravy ft Lil Keed - Mozzarella (Dirty).mp3,Mozzarella (Dirty),Yung Gravy ft Lil Keed,2024.0,Hip-Hop / R&B,,37,https://open.spotify.com/track/6LSyrl1b9cS5Mj4Eh7dRnX,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ice Cube - Why We Thugs (Dirty).mp3,Ice Cube - Why We Thugs (Dirty).mp3,Why We Thugs (Dirty),Ice Cube,2006.0,Hip Hop / Gangsta Rap,,70,https://open.spotify.com/track/5880eYQmXx3c3oD22IljIt,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/RJMrLA ft Ty Dolla Sign - Friday Night (Dirty).mp3,RJMrLA ft Ty Dolla Sign - Friday Night (Dirty).mp3,Friday Night (Dirty),RJMrLA ft Ty Dolla Sign,2019.0,Hip Hop / Trap / R&B,,23,https://open.spotify.com/track/3mc8jiTvr1hpYpCwu5st8J,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/2 Chainz ft 42 Dugg - Million Dollars Worth Of Game (Dirty).mp3,2 Chainz ft 42 Dugg - Million Dollars Worth Of Game (Dirty).mp3,Million Dollars Worth Of Game (Dirty),2 Chainz ft 42 Dugg,2022.0,Hip Hop / Trap / Gangsta,,54,https://open.spotify.com/track/3IZWCcD1FYpyeY3ki2VUmL,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/David Banner ft Jagged Edge - 2 Fingers (Dirty).mp3,David Banner ft Jagged Edge - 2 Fingers (Dirty).mp3,2 Fingers (Dirty),David Banner ft Jagged Edge,2005.0,Hip Hop / R&B / Crunk,,22,https://open.spotify.com/track/1GICee3rUQxkCiD6bM7giL,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Rod Wave ft Lil Durk - Already Won (Dirty).mp3,Rod Wave ft Lil Durk - Already Won (Dirty).mp3,Already Won (Dirty),Rod Wave ft Lil Durk,2021.0,Hip Hop / Trap / R&B,,59,https://open.spotify.com/track/2wOnrN7fkzV4NsLqym2C6O,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/88-Keys ft Mac Miller & Sia - That's Life (Dirty).mp3,88-Keys ft Mac Miller & Sia - That's Life (Dirty).mp3,That's Life (Dirty),88-Keys ft Mac Miller & Sia,2019.0,Hip Hop / Jazz / Soul,,66,https://open.spotify.com/track/5h0Jgt873QtgL6nJRBGfT6,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/Stormzy ft Ed Sheeran & Burna Boy - Own It (Clean).mp3,Stormzy ft Ed Sheeran & Burna Boy - Own It (Clean).mp3,Own It (Clean),Stormzy ft Ed Sheeran & Burna Boy,2019.0,Dancehall / Pop / Afrobeat,,70,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/Rihanna - Umbrella (Feat. JaY-Z).mp3,Rihanna - Umbrella (Feat. JaY-Z).mp3,Umbrella (Feat. JaY-Z),Rihanna,2008.0,Pop / R&B / Dance-Pop,,86,https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/DJ Ryan Wolf ft Erica Banks, Ty Bri & Preme Dibiasi - It Go (Dirty).mp3","DJ Ryan Wolf ft Erica Banks, Ty Bri & Preme Dibiasi - It Go (Dirty).mp3",It Go (Dirty),"DJ Ryan Wolf ft Erica Banks, Ty Bri & Preme Dibiasi",2021.0,Hip Hop / Trap / Pop,,14,https://open.spotify.com/track/3Oh22mbL3tji8CfwD2yyXK,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Mozzy ft Rayven Justice - No Choice (Dirty).mp3,Mozzy ft Rayven Justice - No Choice (Dirty).mp3,No Choice (Dirty),Mozzy ft Rayven Justice,2018.0,Hip Hop / Trap / Gangsta / R&B,,37,https://open.spotify.com/track/6c41YAP96QiQ53p6y4oJcb,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Luh Ceo ft HoneyKomb Brazy - In Too Deep 2 (Dirty).mp3,Luh Ceo ft HoneyKomb Brazy - In Too Deep 2 (Dirty).mp3,In Too Deep 2 (Dirty),Luh Ceo ft HoneyKomb Brazy,2024.0,Hip Hop,,25,https://open.spotify.com/track/6EV0UzupYhOQfgoSHx944E,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Fugees - Killing Me Softly With His Song (Clean).mp3,Fugees - Killing Me Softly With His Song (Clean).mp3,Killing Me Softly With His Song (Clean),Fugees,1995.0,Hip Hop / R&B / Soul,,81,https://open.spotify.com/track/0Q0IVlqMV64kNLlwjPj0Hl,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Keyshia Cole - No Love Lost (Clean).mp3,Keyshia Cole - No Love Lost (Clean).mp3,No Love Lost (Clean),Keyshia Cole,2024.0,R&B / Hip Hop / Pop Soul,,26,https://open.spotify.com/track/748ElGoryCB7CV2tJvC9e0,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Tyler, The Creator & Nigo - Come On, Let's Go (Dirty).mp3","Tyler, The Creator & Nigo - Come On, Let's Go (Dirty).mp3","Come On, Let's Go (Dirty)","Tyler, The Creator & Nigo",2022.0,Hip Hop / Boom Bap,,65,https://open.spotify.com/track/6f44p3Kc4ayD9VtbC9Clkr,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Shawn Mendes - Stitches (Clean).mp3,Shawn Mendes - Stitches (Clean).mp3,Stitches (Clean),Shawn Mendes,2015.0,Pop,,87,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Lil Jon ft Tyga - Bend Ova (DIRTY).mp3,Lil Jon ft Tyga - Bend Ova (DIRTY).mp3,Bend Ova (Dirty),Lil Jon ft Tyga,2014.0,Hip Hop / Trap Crunk,,53,https://open.spotify.com/track/35x6JdLCr4VWWR5ShNoAWo,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Tinashe ft Schoolboy Q - 2 On (Dirty).mp3,Tinashe ft Schoolboy Q - 2 On (Dirty).mp3,2 On (Dirty),Tinashe ft Schoolboy Q,2014.0,R&B / Pop / Trap,,83,https://open.spotify.com/track/3jVtllWS5CFFWLQng8sKsr,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/JT - 90's Baby (Dirty).mp3,JT - 90's Baby (Dirty).mp3,90's Baby (Dirty),JT,2024.0,Hip Hop,,50,https://open.spotify.com/track/44qD9IskeQr9Qnm6wlIM60,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/J.P. - Private Room (Dirty).mp3,J.P. - Private Room (Dirty).mp3,Private Room (Dirty),J.P.,2024.0,Hip Hop / R&B,,42,https://open.spotify.com/track/35qWJOaWkfaGLuY9Ngn6VV,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/박재범 & YLN Foreign (이정운) & D.Ark (디아크) & 365LIT & pH-1 & 릴보이 (LIlBOI) & 이영지 & 아우릴고트 (OUREALGOAT)- DNA Remix.mp3,박재범 & YLN Foreign (이정운) & D.Ark (디아크) & 365LIT & pH-1 & 릴보이 (LIlBOI) & 이영지 & 아우릴고트 (OUREALGOAT)- DNA Remix.mp3,DNA Remix,박재범 & YLN Foreign (이정운) & D.Ark (디아크) & 365LIT & pH-1 & 릴보이 (LIlBOI) & 이영지 & 아우릴고트 (OUREALGOAT) & Choo & OSUN (권오선),2021.0,Hip Hop / Trap / Hardcore / K-Rap,,39,https://open.spotify.com/track/64m44h2nTKmBczXoDkbErt,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/Kendrick Lamar - Count Me Out (Dirty).mp3,Kendrick Lamar - Count Me Out (Dirty).mp3,Count Me Out (Dirty),Kendrick Lamar,2022.0,Hip Hop / Conscious,,81,https://open.spotify.com/track/6BU1RZexmvJcBjgagVVt3M,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Fredo Bang ft NLE Choppa - Sideways (Dirty).mp3,Fredo Bang ft NLE Choppa - Sideways (Dirty).mp3,Sideways (Dirty),Fredo Bang ft NLE Choppa,2024.0,Hip Hop / Trap / Gangsta Rap / Hardcore,,38,https://open.spotify.com/track/3dX2DItyqF78yNhPJZakmM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Naughty Boy & Sam Smith - La La La (Clean).mp3,Naughty Boy & Sam Smith - La La La (Clean).mp3,La La La (Clean),Naughty Boy & Sam Smith,2013.0,Pop / Electronic / Dance,,75,https://open.spotify.com/track/52gvlDnre9craz9dKGObp8,발견 (유사도: 1.00)
